FeatureID,mzmed,rtmed,L1,L2,L3,L4,L5,L6,L7,L8,L9,NL1,NL2,NL3,NL4,NL5,NL6,NL7,NL8,NL9,NL10,NL11,Blank_1,Blank_2,Blank_3,Blank_4
MN0081,411.0932,3.85,942.1520191,1201.266366,1536.24995,1152.269182,1277.469474,1820.290093,1783.65858,1950.397605,1650.825347,1140.595892,1854.336412,1127.86425,500.7268848,761.6136932,571.5622108,520.0822944,691.7306898,1340.987919,1457.934215,1155.156777,1.138782747,0.12286018,0.217245137,0.867272666
MN0082,411.0933,3.5,2964.895085,3437.149929,4007.228192,2950.202302,3158.76246,4714.117463,3758.195399,4033.171663,3838.442225,2812.119427,4234.297918,4004.8414,2862.724325,3853.880226,3254.348906,3378.233856,3555.260713,3130.738701,3166.3878,2581.882778,1.541026076,3.693313335,1.914994389,2.627928118
MN0083,411.0935,3.2,3542.527071,4664.190604,4650.083788,4763.965544,5010.228195,4954.754548,5456.197003,6204.872498,4633.690049,4296.194917,6516.292418,4267.164271,2785.694116,3449.879573,3085.343495,3135.790125,3402.062368,4757.506676,4473.35956,4653.332521,2.23562362,0.652275483,0.870215461,0
MN0084,417.1481,5.15,1384.133823,1969.56119,2480.274633,1980.540446,3316.476732,2813.655981,2892.44196,3166.252804,2816.071842,1973.891503,2776.859146,1850.574948,733.8437056,1213.386105,940.6428203,1465.594508,1054.108161,2390.249814,2321.054412,1797.419369,0.744544293,1.16726522,0.793162313,0.523406704
MN0085,427.2616,1,10116.79296,10088.34026,12627.50111,10743.15164,5268.021543,6495.355986,5054.029742,5903.33302,5656.768603,10143.53113,14038.66936,14542.27902,5842.655531,6190.401169,6674.179354,12298.89408,13318.55817,8369.984379,11625.87185,11228.89486,1.217800964,1.02018314,0,0
MN0086,427.2624,1.583,17231.01037,13871.1231,14047.51781,12529.95465,17596.88196,11330.10837,11335.04943,8755.191141,11068.42541,15067.41097,10412.98935,12168.26316,20554.50258,22817.88054,24694.79625,23257.19562,22344.96996,8361.035916,15646.92795,16450.56573,0.427868893,0,0,0
MN0087,428.2649,1.05,2722.27762,2730.58035,3404.615156,2937.265562,1435.933045,1756.79792,1448.04729,1657.456041,1388.584705,1470.912159,2048.079848,2150.928799,1617.713766,1663.520706,1770.594248,1856.661032,1951.013158,2307.154382,3134.123534,1705.7862,0,0,0,0
MN0088,429.2595,1.05,3801.961276,3763.13739,4690.578862,2386.557828,1980.5738,2383.044689,1932.462828,2186.517188,1959.800195,2005.98208,2818.071732,3024.907325,2167.675765,2425.366387,2447.574954,2810.478199,2590.254094,3162.443576,4317.894736,2370.701946,0.424849445,0.276219959,0,0
MN0089,434.2658,0.683,606.1189874,438.2753268,472.2539951,536.4952603,635.1780668,601.4542764,619.511212,567.0027659,467.7010431,493.414728,478.6470515,486.4729848,406.768599,391.1925208,420.5488929,394.2614557,378.2803685,500.9395937,595.2313209,506.5106979,0.360841217,0,0,0.185701301
MN0090,443.2575,1.567,14800.80947,10481.87976,10711.33649,12774.59971,16997.69416,9758.486088,11368.00924,8719.049411,10886.87234,12329.79738,9531.112425,12457.06571,17809.6142,22879.9106,19770.07636,15576.90782,19193.37617,8279.787511,12289.45486,13190.74605,0.258746379,0,0,0
MN0091,444.0318,8.217,3081.606125,3332.015837,3206.629052,3156.700873,3116.08488,4037.851574,3250.170055,5875.719015,4049.075032,3330.540403,4083.358008,5156.242961,3202.457463,3854.465808,3350.952695,3031.897378,4282.977572,3175.775515,3526.809371,3064.670196,3569.069312,5072.434798,3977.652132,3007.329693
MN0092,451.3061,1.05,1707.019759,1953.549245,2288.092042,1932.554916,2077.859265,1968.568377,1892.558056,1857.892009,1836.704353,1906.497246,2101.640903,2220.76015,1784.369233,2080.090084,1970.91039,1743.554641,2025.15031,1604.444387,2092.461378,1800.209343,0,0.345775223,0,0
MN0093,451.3062,0.783,6549.942642,7568.379471,8119.62264,7093.721358,7841.06188,7630.607506,8071.313659,7461.858826,7575.675767,7165.324196,8075.108466,7742.204215,6072.168391,7983.469667,7421.315666,7363.970191,7501.68287,5541.055332,7311.650475,6929.360741,0.455159497,0.605653371,0.108389543,0.15394017
MN0094,454.2804,0.85,3689.965631,4572.177326,5272.095623,3520.832164,4399.768471,4845.570806,3911.283541,4243.019728,4440.069774,4667.396428,4947.260033,3993.94592,3878.792358,4566.235524,3139.672773,3531.674507,4187.278911,2488.984253,3497.344158,4261.363354,0.715308965,0,0,0
MN0095,454.2806,1.75,125.0531049,529.2635579,120.532069,114.7368433,124.523814,102.6400341,78.21461275,68.55245735,87.48236666,105.04407,113.3277248,138.0932128,116.5019191,111.1238291,153.1149056,205.0936283,135.5015801,67.16449653,110.7658988,131.227696,0.253115702,0,0,0
MN0096,462.0423,9.033,1116.325668,1749.326977,2181.996734,1105.251605,1707.336982,1910.300631,1975.198225,1928.258338,1315.681819,2658.720208,2819.086119,1993.330557,1676.405377,916.9042959,1923.831227,1695.091078,1179.635843,1862.187539,1873.769628,1737.819626,2453.185547,1868.002236,1732.211636,1694.107222
MN0097,462.0426,8.233,6534.863233,6954.312649,6487.328835,5952.182389,6397.355085,7850.651347,7458.919094,5238.392623,8576.919919,6480.952989,7084.626594,7041.085602,7724.715262,5818.250948,8005.154428,7474.966757,7623.039901,3099.252415,7124.685865,5761.549421,6595.769693,7714.971881,5963.849823,6107.809672
MN0098,465.3216,0.7,560.6642291,401.4045543,863.788139,669.6756243,721.8419714,375.2449093,902.1615327,385.4137025,992.6603698,777.9784561,710.5059571,572.5455242,434.0785255,861.9141544,751.4915039,470.9931996,682.1944958,682.0492127,1309.021513,840.2048839,0.124058717,0,0,0.289556821
MN0099,469.0299,5.717,19087.52518,19538.42933,19393.55386,19401.18869,22674.16532,19346.07754,21627.26876,20762.08173,20336.27654,19601.59578,20205.00766,18952.94734,19736.79531,23891.85875,21955.06085,18475.72678,22562.50295,17443.33204,22501.61826,20933.02646,2.213205796,4.814146088,3.963785384,4.043456471
MN0100,473.2875,0.833,1133.082518,1160.752315,1227.596478,1351.046323,1251.895253,1306.236765,1252.143721,1182.930971,1128.555857,1165.327064,1226.409405,1205.317155,1173.614896,1363.045565,1308.270812,1320.617463,1396.350558,1207.687488,1269.867802,1276.610683,4.198270036,4.422317996,0.136083956,2.026527411
MN0101,473.2875,1.083,1361.67942,1321.24025,1195.32959,1194.625703,1308.400162,1186.996524,1171.791733,1231.090464,1179.672815,1252.688116,1203.377646,1271.082871,1273.9905,1134.031846,1216.515102,1155.12175,1170.385129,1119.192127,1286.435404,1200.050634,1.960510239,2.011671504,0.261545739,0
MN0102,476.2629,0.917,996.8593145,1120.661386,1228.135923,973.4687961,984.9990046,1151.67181,865.2613387,1150.638986,896.4645433,1051.27879,1344.743636,912.4958875,1435.697585,1097.124863,1147.597249,1083.581136,1488.066213,1021.357564,958.2975435,835.7438323,0.231356292,3.40397977,1.24823873,0.760509203
MN0103,487.2726,0.817,1548.451285,1696.994723,2488.849713,1778.003933,1778.677957,2496.880325,2293.887678,2554.973362,2445.455243,1865.70897,2544.498019,2485.697509,1641.216126,2349.333066,2106.5495,1797.647468,2591.054636,1605.113843,2136.875348,1866.854284,1.748829777,0.952005965,0.130057567,0.251811674
MN0104,487.2726,1.05,1892.382738,2139.615629,2693.418423,2061.663937,1962.758536,2549.54301,2034.687927,2175.53086,2055.150304,1967.292934,2600.706217,2416.260225,1968.78105,2057.352756,2194.647554,1950.928688,2368.980978,1839.069428,2376.339299,1934.943325,0.291437113,2.189448857,0,0
MN0105,487.2728,1.417,531.9168567,545.4911925,817.868534,554.3426531,525.6927367,634.7940358,461.2990549,447.0892469,459.6219671,487.9726402,688.3777089,702.1738917,511.4805663,551.249936,707.2048647,643.0813731,724.4526908,384.0032436,572.7621593,527.5461831,0.295616451,0,0,0.208182753
MN0106,487.2731,1.767,216.8171936,194.7802872,242.9084329,200.1906816,222.0286283,200.7605047,173.1494437,158.9021368,171.6959328,183.0737563,232.8343316,247.4379363,185.5160311,180.9139827,243.7537753,303.778751,284.9158533,128.7292629,195.0820894,197.2135632,0.217301269,0,0.157564282,0
MN0107,493.3537,0.7,1922.065524,2285.571313,4036.476633,1771.684414,1687.096481,2095.742316,3104.833751,1079.44344,3299.420862,2599.108097,3224.748952,3215.959383,1956.427863,2681.250989,2844.052367,3140.746887,2597.088003,2083.516294,4692.105194,2742.629835,0.248995262,0,0,0
MN0108,499.0509,3.45,191.965296,337.9306383,242.3476415,366.5880872,452.5558601,297.9509365,622.4865982,867.6243354,522.8073569,339.0808799,336.268016,98.28617472,36.92864824,55.43939705,25.70997572,34.84999769,34.83628369,561.842028,455.1619865,371.0754971,1.638493421,2.849522697,8.534949818,8.999321193
MN0109,499.0515,3.133,759.4493795,1329.068724,1189.914211,1343.033901,1416.323675,1497.686838,2126.235563,2703.061604,1788.711632,1233.595992,1622.059586,697.4599945,344.861487,421.865572,273.1335595,320.6389285,345.4029799,1809.129625,1579.997947,1121.798892,0.441015771,2.882892576,4.490212334,5.07027789
MN0110,524.2817,0.783,511.1446581,642.8602668,883.5721421,510.129658,765.5503235,1244.68385,1379.406216,2415.056203,1114.577736,877.0607784,1745.524404,1271.668059,546.0550779,1088.048469,496.9850744,603.8314243,630.9697798,1021.290359,1969.396967,1674.446703,0.239407708,0,0,0
MN0111,551.0334,5.717,23770.10436,24521.90232,24617.15971,24009.28191,28806.23724,24763.87691,27508.32086,26213.71315,25688.41742,24558.64662,20723.79892,23839.19328,24919.39578,30600.92772,27739.53335,23357.63303,28477.5089,21630.94342,28564.54662,25984.8215,0.223673946,0.370423398,0.345373131,0.1482543
MN0112,555.1543,7.133,2293.533127,2320.821046,3420.953587,2409.854282,2073.221186,3636.618699,2696.737244,2571.982657,2686.912339,2192.463688,3532.418056,3500.139696,2509.740446,3008.985855,3155.017991,2383.322122,3483.884277,2104.391134,2353.061472,2179.004208,6217.563396,4087.421116,3622.240773,3271.812785
MN0113,555.1543,7.95,2920.271542,3804.047577,5976.006248,3819.781864,3214.050279,4529.615265,4558.203148,3484.753069,6813.878566,3624.953674,5937.607571,4137.281273,3027.324792,9129.410307,4138.879332,6017.40689,5030.421681,6946.86924,3628.901917,6611.204562,11013.8753,6038.983544,4798.810769,4198.381452
MN0114,624.0672,3.133,432.350799,739.4200103,662.9434637,744.0685685,780.5700074,819.4777476,1151.289938,1516.327464,986.9437955,678.5517251,910.3678567,382.2915114,199.2975677,248.5480556,157.0785658,190.0080303,198.8548357,1002.239364,872.5202702,628.9917605,3.001047758,0.388249927,0.219995345,0.280921739
MN0115,633.0374,5.717,21096.96196,21804.10638,21964.64699,21591.89877,25700.8375,21892.5089,24638.33319,23469.68802,22908.19709,21830.99616,22831.97736,21293.37856,22054.5154,27798.37808,24986.72878,20387.46447,26097.00483,19186.85893,25456.52137,23332.28415,0,0,0.067004807,0
MN0116,635.356,1.117,7172.419035,4592.084416,5205.562286,5699.318542,7134.9623,5620.630782,9573.000216,10322.99233,9137.136842,6889.686215,5153.312963,1792.389749,6152.606219,8637.609737,7165.499116,5985.87239,7780.86687,8903.134062,9942.741104,9118.52065,0,0,0,0
MN0117,656.998,5.717,840.3501731,807.9504011,755.4357384,811.4383146,897.4898766,722.5145758,817.8949566,748.6905541,760.1749666,825.0475507,750.396995,764.8116466,862.769462,843.2016288,903.5269815,871.2536338,834.0022548,748.8510415,890.0895819,878.5511215,0,0,0,0
MN0118,658.3839,0.783,9699.039931,9390.252246,10828.58556,9294.086956,9906.168897,10536.08801,10579.52276,10563.28849,9488.542119,10144.65764,11791.66231,10834.07023,10173.78957,10498.60641,9774.991013,10048.16816,11276.69193,9124.145363,9971.56531,9016.722564,0.316624547,1.479946881,0,0
MN0119,678.3725,0.833,10495.89376,10484.56737,18882.45426,11191.66931,14116.91693,23871.10252,28673.18292,17720.1197,16063.81581,11901.29278,24866.67703,19889.71382,11206.46908,18876.05655,13826.9075,11463.83866,23835.33955,10597.06893,14393.69747,13530.84592,0.361017744,4.677426983,1.003671578,0.513503761
MN0120,678.3725,2.917,294.373803,222.5689799,279.4524402,549.0319725,294.0368407,720.5928789,158.9775485,176.4769382,308.2724818,476.0119226,692.4608093,319.4143258,150.6784046,256.7625034,617.267415,698.693184,122.0804932,152.0794533,296.2109672,306.0422868,0,0,0,0
MN0121,678.3727,1.817,823.3238124,3508.963535,1187.198568,1087.562444,910.451054,1108.622122,973.2109342,845.6358959,978.501421,655.2586842,1004.071195,1158.658923,749.7556946,950.3258581,994.9965249,1060.806551,1141.19355,528.5644842,929.4991486,731.7986859,0,0.531656028,0,0.221813092
MN0122,678.3729,1.383,2265.067186,2054.64059,4301.976224,2534.290475,2462.014092,3470.811002,2662.19489,2573.414975,2782.500667,2475.033764,3520.609499,3402.988244,2121.637253,2782.310433,3212.545897,2553.214631,3588.865313,1869.382432,2594.651117,2168.358743,0.049885773,0,0,0
MN0123,694.3671,0.817,1020.025762,1211.399129,1391.781688,1184.926706,1320.899348,1360.58561,1442.272739,1474.009374,1330.141037,1156.181323,1344.913347,1421.034592,1161.913557,1434.134292,1485.594886,1055.501901,1471.653295,903.3603145,1306.885106,1037.77496,0.265018918,1.143216043,0,0
MN0124,694.3676,1.383,1437.419513,1774.055252,2372.253433,1814.412597,1826.57305,2477.363955,1775.611481,2796.725157,1984.456685,1500.480952,2611.283502,2401.281499,1291.280601,1614.874053,1957.095852,1419.874791,2091.498905,1159.898239,1656.456282,1393.673472,0.086233127,0,0,0
MN0125,715.0413,5.717,18343.33073,18778.48296,19328.09009,18698.92624,22684.56875,18912.86061,21280.55179,20477.73314,19791.36901,18966.10374,20158.17984,18637.06511,19145.66053,24266.85914,21647.46018,17662.9551,22766.08686,16463.89371,22176.50505,20153.07471,0.486929461,3.14106322,3.08177944,3.710472245
MN0126,722.5141,0.783,2030.130399,629.205885,1265.295426,960.1209201,1424.179608,838.0115179,1386.298817,1024.94988,1489.950799,1446.676029,376.292194,29.89146772,1204.127801,987.9813073,1405.374023,1202.55878,975.1209653,641.6644503,1339.134483,3089.107048,0,0.189696698,0,0
MN0127,739.0017,5.717,1087.235367,1032.574715,958.5853448,1060.427882,1165.222428,926.9216328,1079.078833,975.8600046,985.1024866,1054.520858,970.7707949,978.4863077,1115.746474,1118.081923,1187.371427,1111.700922,1114.14036,968.6927431,1170.862885,1114.462502,0.033583595,0.517356853,1.400838106,0.739191611
MN0128,746.5147,0.767,2008.512055,1284.532543,1808.313557,1456.497076,1565.783076,1559.001183,2236.136025,2086.749624,1699.951927,2132.056924,3245.239706,378.575548,1275.525644,1044.21288,1204.833734,1168.682432,930.0475493,982.4247236,2187.376938,3805.652439,0.173793597,0,0,0
MN0129,747.5187,0.767,1269.787775,1185.78748,1522.35557,1045.731714,1314.584205,1405.709142,1885.728617,1756.207978,1525.56747,1544.505728,3162.159747,939.1741937,807.4798336,954.1200822,851.5376947,795.3251315,655.9297854,1135.613335,1795.092739,2360.531403,0,0,0.208433568,0
MN0130,748.5277,0.767,2156.698276,1093.177545,1767.704516,1392.511095,1829.412996,1331.268587,2096.923806,1778.12614,2079.990666,1363.989904,1641.505888,430.976174,886.6072914,794.918824,934.3961816,823.6146773,726.09672,777.3258641,1260.796553,2301.247214,0.513123832,0,0,0
MN0131,749.0832,3.133,668.5001549,1136.173184,988.769358,1137.867851,1199.258396,1256.706074,1767.175241,2333.457873,1476.63951,1051.225181,1346.534937,589.3111967,304.9845387,387.4703155,238.5438276,297.9096026,308.2245652,1498.452946,1309.757288,966.4171858,3.576436004,6.621526761,4.037111827,4.983244763
MN0132,750.5438,0.783,1406.546416,425.48414,870.981249,725.2272896,944.4573906,623.9005584,1122.688772,801.7937272,1204.709154,614.6754525,372.8187355,23.56364032,535.3378295,483.6707934,696.2664198,558.8991058,514.998179,335.1041195,668.5697135,1417.574248,0,0,0,0
MN0133,762.5102,0.783,1098.933495,1064.910637,1359.062992,980.0142128,1261.429548,1338.640546,1693.278868,1771.522927,1246.013282,1420.34607,2551.528107,504.7344853,650.0699512,624.429495,656.65256,591.6398034,470.1317206,900.0739309,2014.260208,2682.098978,0,0,0,0
MN0134,764.5246,0.767,1204.82686,938.1683599,1304.108301,933.3705869,1569.565299,1007.842902,1646.906594,1404.537058,1592.781809,1008.837471,1084.989502,178.7101007,581.1640221,475.1734772,544.8952181,563.7368211,448.4230772,586.0677947,1161.876561,2232.87732,0,0.492140791,0,0.115742095
MN0135,765.5684,0.75,1426.967553,1205.26897,2731.92333,1411.705709,1819.563985,0,2278.959569,829.8424528,2245.324421,1713.615537,1992.1754,1495.561949,2071.252136,2277.358773,2694.848273,1769.252271,2282.901796,1476.416888,2719.722316,1194.720812,0.455463833,0,0,0.25417908
MN0136,766.5427,0.783,2742.245032,1994.771729,2819.218414,2024.175111,2967.295367,2179.063561,2825.659879,2914.304417,2354.603111,1754.925105,2332.889899,146.5684391,856.4158076,1040.373328,1138.441865,1233.610111,660.4641905,844.9499048,1875.273573,4448.598613,0,0.366220898,0,0.586437343
MN0137,781.1039,1.05,1026.419215,1027.112992,1309.902458,1160.063016,1152.77918,1159.636442,1035.914601,1028.165347,970.1930581,1045.765267,1266.836084,1481.42512,937.9651091,1161.753917,1108.227767,945.9003513,1293.96627,840.7949529,1135.919002,955.6499459,5.361496856,19.51629791,20.20090224,20.80890733
MN0138,781.1048,0.783,2836.931216,2845.889376,3646.535306,2984.778885,3767.504868,3567.141089,3860.038346,3279.128298,3198.860613,3127.063784,3780.47936,3613.809931,2673.064013,3579.514958,3155.839579,3358.985447,3634.28314,2270.275177,3099.362811,3147.190427,7.674603792,18.33806647,19.22045642,16.58703813
MN0139,781.5636,1.067,1135.651535,1123.279345,1487.348744,1333.05038,1328.030871,1263.208788,1161.40101,1182.329409,1093.955139,1144.735176,1324.286514,1615.591041,1060.894825,1301.135525,1270.03053,1041.202685,1434.824911,915.2077719,1252.220602,1089.682825,3.378771062,0,0,0
MN0140,781.5637,0.783,2895.859331,2934.621489,3527.951587,2992.770656,3971.29316,3754.683356,3778.446906,3424.977951,3292.963392,3109.519009,3878.009935,3671.906006,2671.675671,3723.879784,3218.29718,3282.424953,3640.182267,2315.018968,3297.958787,3331.03124,1.134294306,0,0,0
MN0141,783.5799,1.75,468.8719413,420.4267497,399.5904761,380.6716856,506.427316,279.6461296,254.9818125,2431.999173,299.6094469,3177.760086,336.5427313,434.5344033,284.4974653,285.2779483,496.850638,671.8050787,388.6999408,168.0031603,358.6283125,407.510526,0.664551441,0,0,0
MN0142,783.5809,0.783,775949.9969,739522.7606,910476.5413,752267.0634,971921.2711,891368.7721,964060.6185,864035.0421,805137.9891,788378.6513,947188.579,902526.9243,694802.0072,924809.0467,814214.4027,870118.8402,910436.4844,597159.0008,813806.1957,812466.3073,0.197055332,0,0,0
MN0143,783.581,1.05,238055.8752,232915.3272,310258.9934,280361.9697,267433.9856,269327.4632,240749.6336,251037.4648,236889.4331,250725.084,283848.025,356948.9263,218083.1495,284840.4646,271774.945,224322.2121,306612.3943,197878.3408,269316.0778,225089.7612,0.931184231,0,0,0
MN0144,788.5298,0.783,1449.675851,1348.14454,1840.191541,1169.91459,1685.236048,1533.807532,2000.328345,1973.613733,2233.844977,2092.824518,3483.552827,637.8270817,740.2232876,1099.208069,1280.22181,1230.248617,940.2610868,1500.475521,2582.29722,3819.574615,0,0,0,0
MN0145,797.0446,5.717,8886.66242,9227.625438,9378.943856,9130.472207,11044.39717,9228.370292,10465.53881,9957.410138,9676.404345,9291.20687,9616.085814,9026.489577,9370.266962,12009.62031,10724.57747,8619.910963,11276.60881,8000.537371,10839.91725,9839.921855,0.958498351,1.379622864,2.439405678,2.640148203
MN0146,797.5583,1.067,370.8958468,378.799043,413.6670193,349.1127009,461.9046699,443.6881409,393.531245,0,357.7658173,336.7338675,475.6198362,451.9266922,270.9228051,394.935942,346.6645178,341.7874848,406.2596945,207.660167,328.5484942,342.8437095,0.573667183,0,0,0
MN0147,797.559,0.8,811.359837,829.0606109,1026.270388,862.222248,1065.189697,992.0200822,1039.241623,1023.354047,918.2869298,850.8874897,1038.922907,915.464604,719.9049826,1042.753463,890.6892094,853.4877009,1012.409443,619.7572394,974.0705421,931.8869224,0.559041921,0,0,0
MN0148,799.5748,1.067,1576.325179,6650.56157,8158.783163,6981.874618,9988.37793,7540.669119,7576.609695,7650.860653,7741.355359,6030.073819,8809.413856,7199.938721,5503.917404,7520.121323,7077.268885,7612.012395,7774.829073,3950.75784,6724.57272,6851.002269,1.651343136,0,0,0
MN0149,799.5752,0.817,20962.67374,21518.08161,23982.5684,23175.56006,26343.03496,22663.95143,27126.79565,25116.61677,23423.84176,21216.53402,24037.51179,24920.57337,18951.80651,24866.62959,24505.2239,20435.20312,24962.1882,14537.57312,23377.28848,22416.00485,1.212150224,0,0,0
MN0150,799.5752,1.4,2636.996462,2734.967612,3513.673973,2837.288688,3369.149166,2403.564328,2094.061457,2022.334149,1934.037603,2316.393164,3195.022145,3832.17889,2159.747369,2437.64167,3609.016461,3242.963953,3523.574251,1305.266252,2576.662254,2532.145353,0.697449348,0,0,0
MN0151,805.5623,1.033,19247.49924,17450.19566,10272.98924,18462.40434,10992.08434,9217.894473,8952.431827,10281.34773,9127.600442,19106.76811,10369.22946,11328.93285,18779.26994,10493.73968,18474.89773,12600.22107,10601.29835,8785.057713,18096.78597,10261.1349,0.627352026,0.321073311,0,0
MN0152,806.2208,7.133,910.2746689,881.5921804,1381.85639,926.0374182,706.4028745,1421.131196,967.446896,944.2016426,1014.179627,853.2165425,1508.978391,1652.756182,1036.569948,1210.826877,1324.888894,983.607057,1476.762551,865.9297198,894.0451135,731.3647576,2963.723681,2222.948687,1839.733372,1656.007037
MN0153,806.2208,7.95,1180.650484,2071.739023,1463.127047,1388.054114,1757.107292,3330.078701,2376.160069,1639.462068,2358.781334,1872.093174,1491.190645,1579.932486,2241.815991,1622.169719,1519.414948,2187.481275,3096.876496,2011.605346,2095.715881,1955.580843,7868.06515,4618.445564,3684.069219,3244.567282
MN0154,806.2211,6.883,1087.815554,4342.982258,1825.273145,1187.205391,2675.835396,1936.885489,1439.070636,1534.531609,1474.671371,2967.607898,1923.208066,1762.30198,1279.205735,1616.208218,1655.413884,1204.881193,1706.675994,1234.378967,3327.721503,3609.05796,2937.511175,2327.898836,1832.170436,1747.109816
MN0155,807.5679,0.817,1187.140585,1141.813578,1416.950309,0,1472.800598,1439.069389,1453.979106,1453.132208,0,1376.284608,0,1708.144491,1325.283112,1761.673089,1244.543165,1471.912169,1848.496665,0,1199.610484,1317.745919,1.132513978,0,0,0
MN0156,815.5693,0.817,722.1535207,947.2416593,993.7541267,998.1433076,1108.531774,722.8297215,970.5240365,958.8506455,821.6368524,868.2182136,818.0831639,891.7563572,892.7458456,862.3827979,1082.885101,752.7287356,988.4909767,560.7241351,927.2366766,849.2160403,0.503701216,0,0,0
MN0157,821.0052,5.717,1120.410178,1096.659318,1017.659636,1100.228124,1234.611977,974.9066362,1127.136897,1009.086718,1045.481651,1123.496053,943.9239858,1022.205242,1155.004662,1196.285592,1262.082291,1138.666622,1167.737748,991.1332528,1228.482182,1186.65146,0.223286834,2.650983275,1.518139131,1.332564481
MN0158,821.5402,1.05,3212.568883,2870.681698,2949.379961,3159.666231,3485.917799,2679.815543,2757.134037,2900.866441,2808.580159,2923.41695,2900.510203,3103.216745,2978.049479,3095.708327,2975.166418,3424.246897,3091.250323,3894.003054,3089.256586,3079.574361,0,0,0,0.374976189
MN0159,822.5489,0.817,1233.929465,1192.061153,1512.061868,1328.104095,1464.384411,1396.081343,1606.879003,1421.164614,1401.061192,1501.212855,1346.016249,1746.458616,1461.117042,1883.116037,1609.134171,1527.918523,1778.919909,845.2162419,668.0791459,1507.884739,0.888361826,0,0,0.114679814
MN0160,834.5303,0.783,935.2135693,483.5914078,842.0900443,646.0026885,983.7381505,588.193372,1037.09535,766.1684564,1011.404253,1300.785792,1288.501036,240.6303575,679.6439597,678.0137516,689.0777405,745.4234968,513.6242587,584.2805006,1252.620079,2111.326552,0,0,0,0
MN0161,874.0982,3.133,854.0467311,1363.903039,1206.473137,1365.31978,1503.195535,1487.64843,2079.513798,2762.274389,1778.064787,1295.026394,1659.198749,744.2957142,380.7178511,491.9370607,290.461789,420.8323701,394.3462342,1803.929087,1605.643279,1240.274364,0.25002254,0,0,0.392577603
MN0162,879.0475,5.717,5787.648337,6080.654826,6077.823836,5911.093077,7195.289824,6103.611884,6811.443044,6374.178959,6423.506558,6081.279269,5378.138812,5899.790509,6194.765704,8031.775687,7164.082468,5750.458549,7460.430355,5163.699787,7250.327302,6420.116604,0.0459366,0.751100289,0.470400527,0.332344846
MN0163,885.5515,0.783,1989.188838,2539.571319,3888.962489,2237.493198,2192.623194,2564.390872,2714.287771,3239.821577,2536.883443,2980.342575,6712.089922,1360.14658,1884.408098,2285.702285,2018.097187,2326.921512,1459.420976,1887.323753,2886.794003,6884.785155,0,0,0,0
MN0164,903.0087,5.717,1114.613139,1080.274781,1006.916753,1075.406978,1236.134521,959.5032664,1115.836903,1025.909112,1027.877283,1093.888591,976.7515933,1015.860824,1150.481734,1210.596048,1249.757676,1111.878313,1177.818172,977.3007258,1209.559965,1179.550299,0,0.445406165,0.080228119,0.316774704
MN0165,961.0507,5.717,4210.108531,4335.278741,4404.750239,4266.561471,5244.308261,4352.714001,4942.143488,4679.731334,4581.030655,4349.466487,4152.942985,4308.417169,4511.558102,5844.822573,5167.293766,4127.242241,5397.137788,3703.978712,5201.754095,4611.515034,0.768285885,1.832617093,1.40208435,1.577442344
MN0166,985.0119,5.717,1018.41036,1013.112097,931.756047,996.1131055,1136.270137,898.2173168,1038.988743,928.6785303,954.8597018,1009.314315,886.8634403,932.8850108,1066.381894,1144.146223,1167.996719,1037.837341,1101.862162,884.7071585,1127.620345,1094.316559,0.040845496,0,0,0